CODA Motion Analysis: throw0010.MDF [throw_1.stp]
Graph data: "export: scapula_humerus  *  Time"
Time	Marker Position																								Vector Angle		
Time	distal_hand.X	distal_hand.Y	distal_hand.Z	proximal_hand.X	proximal_hand.Y	proximal_hand.Z	distal_radius.X	distal_radius.Y	distal_radius.Z	proximal_radius.X	proximal_radius.Y	proximal_radius.Z	distal_humerus.X	distal_humerus.Y	distal_humerus.Z	proxinmal_humerus.X	proxinmal_humerus.Y	proxinmal_humerus.Z	distal_scapula.X	distal_scapula.Y	distal_scapula.Z	proximal_scapula.X	proximal_scapula.Y	proximal_scapula.Z	wrist__forearm	foream_arm	scapula_humerus
1.59000	1128.53	-250.68	1057.26	1060.04	-251.95	1056.59	1029.34	-242.39	1056.91	770.58	-267.81	978.31	754.17	-269.73	975.45	471.94	-282.11	1117.70	448.18	-266.87	1135.69	406.87	-289.80	1041.79	-16.33	136.36	87.00
1.59500	1127.90	-250.86	1055.26	1059.52	-251.90	1054.79	1028.80	-242.46	1055.26	769.85	-267.70	977.42	753.41	-269.62	974.55	471.37	-282.09	1117.25	447.67	-266.77	1135.34	406.21	-289.64	1041.42	-16.34	136.43	86.98
1.60000	1127.30	-250.97	1053.31	1058.86	-251.84	1053.04	1028.35	-242.49	1053.46	769.04	-267.63	976.51	752.64	-269.52	973.65	470.76	-282.02	1116.84	447.16	-266.74	1135.03	405.52	-289.42	1041.11	-16.30	136.54	86.98
1.60500	1126.63	-251.18	1051.34	1058.23	-251.86	1051.28	1028.08	-242.51	1051.72	768.32	-267.51	975.57	751.84	-269.37	972.73	470.18	-281.95	1116.47	446.67	-266.72	1134.70	404.83	-289.21	1040.78	-16.29	136.62	86.97
1.61000	1126.02	-251.36	1049.38	1057.63	-251.88	1049.50	1027.73	-242.32	1049.85	767.50	-267.40	974.57	751.03	-269.27	971.81	469.70	-281.85	1116.11	446.17	-266.62	1134.41	404.13	-289.04	1040.50	-16.24	136.71	86.96
1.61500	1125.35	-251.58	1047.38	1057.11	-251.94	1047.70	1027.07	-242.32	1048.09	766.74	-267.28	973.56	750.24	-269.16	970.87	469.26	-282.30	1115.76	445.68	-266.55	1134.12	403.47	-288.86	1040.25	-16.25	136.75	86.93
1.62000	1124.78	-251.80	1045.35	1056.58	-252.06	1045.89	1026.29	-242.32	1046.45	765.92	-267.84	972.55	749.44	-269.06	969.94	468.78	-282.31	1115.42	445.17	-266.45	1133.86	402.80	-288.68	1039.99	-16.30	136.75	86.89
1.62500	1124.14	-251.95	1043.33	1055.98	-252.22	1044.09	1025.61	-242.25	1044.73	765.17	-267.78	971.54	748.66	-268.96	968.96	468.21	-282.23	1115.07	444.69	-266.31	1133.61	402.17	-288.46	1039.74	-16.34	136.78	86.85
1.63000	1123.56	-252.10	1041.30	1055.45	-252.29	1042.27	1025.13	-242.19	1043.00	764.36	-267.69	970.49	747.83	-268.89	967.98	467.76	-282.11	1114.76	444.20	-266.16	1133.35	401.49	-288.22	1039.52	-16.35	136.80	86.81
1.63500	1122.89	-252.30	1039.25	1054.80	-252.37	1040.45	1024.64	-242.29	1041.14	763.59	-267.56	969.42	747.02	-268.78	966.98	466.15	-282.08	1114.16	443.73	-266.04	1133.13	400.84	-288.05	1039.35	-16.37	136.98	86.92
1.64000	1122.30	-252.49	1037.14	1054.21	-252.38	1038.56	1024.01	-242.35	1039.40	761.70	-267.50	968.30	746.20	-268.71	966.00	465.50	-281.95	1113.83	443.28	-265.93	1132.90	400.24	-287.84	1039.21	-16.36	137.06	86.90
1.64500	1121.77	-252.68	1034.89	1053.49	-252.47	1036.66	1023.46	-242.53	1037.50	760.79	-267.46	967.20	745.41	-268.61	964.95	465.05	-281.86	1113.58	442.85	-265.79	1132.70	399.67	-287.59	1039.03	-16.46	137.09	86.82
1.65000	1121.28	-252.87	1032.66	1052.97	-252.58	1034.65	1022.88	-242.52	1035.64	759.91	-267.39	966.15	744.55	-268.55	963.91	465.73	-281.71	1113.63	442.42	-265.64	1132.49	399.08	-287.34	1038.84	-16.47	136.96	86.60
1.65500	1120.70	-253.08	1030.31	1052.37	-252.66	1032.64	1022.33	-242.33	1033.78	760.19	-267.28	965.12	743.75	-268.46	962.84	465.51	-281.59	1113.48	442.02	-265.52	1132.30	398.47	-287.13	1038.68	-16.63	136.89	86.52
1.66000	1120.04	-253.26	1028.06	1051.89	-252.74	1030.55	1021.75	-242.42	1031.95	759.51	-267.25	964.09	742.91	-268.43	961.82	465.03	-281.99	1113.22	441.59	-265.35	1132.09	397.88	-286.95	1038.54	-16.60	136.91	86.46
1.66500	1119.34	-253.47	1025.71	1051.25	-252.79	1028.51	1021.15	-242.52	1030.09	758.70	-267.21	963.01	742.10	-268.40	960.78	464.52	-281.96	1112.97	441.15	-265.20	1131.90	397.29	-286.73	1038.37	-16.69	136.93	86.39
1.67000	1118.66	-253.65	1023.40	1050.62	-252.85	1026.47	1020.62	-242.47	1028.16	757.86	-267.24	961.94	741.24	-268.38	959.75	464.01	-281.25	1112.68	440.69	-265.03	1131.67	396.67	-286.49	1038.18	-16.72	136.97	86.33
1.67500	1117.91	-253.83	1021.02	1049.97	-252.87	1024.41	1020.03	-242.51	1026.19	757.02	-266.54	960.84	740.39	-268.35	958.70	463.51	-281.04	1112.43	440.25	-264.83	1131.50	396.03	-286.21	1037.99	-16.81	137.01	86.27
1.68000	1117.22	-254.11	1018.70	1049.29	-252.88	1022.36	1019.34	-242.52	1024.32	756.14	-266.49	959.76	739.54	-268.37	957.67	461.90	-280.87	1111.82	439.81	-264.68	1131.30	395.41	-285.93	1037.87	-16.87	137.18	86.38
1.68500	1116.48	-254.35	1016.34	1048.69	-252.98	1020.25	1018.61	-242.49	1022.39	755.31	-266.45	958.68	738.71	-268.36	956.64	461.16	-281.19	1111.49	439.38	-264.55	1131.10	394.79	-285.77	1037.76	-16.91	137.24	86.38
1.69000	1115.78	-254.52	1014.10	1048.00	-253.04	1018.25	1017.86	-242.44	1020.58	754.41	-266.48	957.64	737.86	-268.37	955.62	460.75	-281.07	1111.21	438.95	-264.42	1130.85	394.17	-285.54	1037.68	-16.94	137.25	86.36
1.69500	1115.02	-254.72	1011.81	1047.39	-253.19	1016.18	1017.34	-242.37	1018.64	753.63	-266.46	956.57	737.04	-268.37	954.62	461.46	-280.92	1111.28	438.51	-264.27	1130.62	393.55	-285.31	1037.54	-16.94	137.14	86.16
1.70000	1114.32	-254.94	1009.60	1046.66	-253.26	1014.22	1016.77	-242.31	1016.76	752.73	-266.47	955.52	736.19	-268.40	953.62	461.21	-280.74	1111.09	438.07	-264.12	1130.40	392.96	-285.14	1037.32	-16.96	137.14	86.06
1.70500	1113.64	-255.03	1007.32	1045.99	-253.30	1012.20	1016.22	-242.31	1014.74	751.92	-266.49	954.44	735.40	-268.42	952.61	459.49	-280.58	1110.50	437.62	-264.02	1130.21	392.39	-284.93	1037.11	-16.97	137.37	86.13
1.71000	1112.98	-255.27	1005.11	1045.29	-253.50	1010.22	1015.62	-242.52	1012.75	751.03	-266.57	953.39	734.54	-268.48	951.59	458.76	-280.41	1110.15	437.18	-263.85	1130.01	391.79	-284.67	1036.94	-16.96	137.46	86.10
1.71500	1112.27	-255.37	1002.92	1044.64	-253.57	1008.21	1015.11	-242.48	1010.78	750.21	-266.57	952.32	733.70	-268.49	950.57	458.32	-280.26	1109.89	436.72	-263.70	1129.82	391.20	-284.35	1036.81	-16.92	137.50	86.03
1.72000	1111.56	-255.50	1000.76	1043.99	-253.74	1006.22	1014.54	-242.50	1008.97	749.33	-266.62	951.24	732.82	-268.51	949.55	458.98	-280.12	1109.95	436.30	-263.54	1129.59	390.57	-284.07	1036.64	-16.89	137.36	85.84
1.72500	1110.97	-255.52	998.52	1043.34	-253.89	1004.23	1014.07	-242.51	1006.99	748.52	-266.62	950.12	731.95	-268.51	948.51	458.71	-280.06	1109.77	435.86	-263.40	1129.39	389.98	-283.76	1036.44	-16.91	137.36	85.72
1.73000	1110.26	-255.72	996.32	1042.68	-254.07	1002.26	1013.26	-242.44	1005.23	747.67	-266.65	949.01	731.07	-268.53	947.43	458.26	-279.88	1109.50	435.46	-263.31	1129.20	389.40	-283.54	1036.25	-16.97	137.34	85.65
1.73500	1109.67	-255.87	994.03	1042.03	-254.19	1000.25	1012.55	-242.48	1003.35	746.83	-266.63	947.87	730.23	-268.53	946.34	456.72	-279.77	1108.91	435.04	-263.19	1129.00	388.84	-283.34	1036.05	-17.06	137.48	85.70
1.74000	1108.91	-256.11	991.77	1041.34	-254.28	998.26	1011.74	-242.71	1001.52	745.91	-266.68	946.73	729.33	-268.56	945.25	456.03	-279.19	1108.55	434.66	-263.01	1128.79	388.28	-283.07	1035.90	-17.13	137.49	85.68
1.74500	1108.38	-256.33	989.37	1040.68	-254.37	996.22	1011.24	-242.77	999.46	745.06	-266.66	945.56	728.50	-268.60	944.15	455.58	-279.00	1108.28	434.30	-262.85	1128.60	387.73	-282.79	1035.74	-17.22	137.53	85.61
1.75000	1107.59	-256.52	987.07	1039.93	-254.49	994.18	1010.61	-243.08	997.48	744.25	-266.67	944.41	727.60	-268.67	943.05	456.23	-278.86	1108.30	433.92	-262.71	1128.41	387.18	-282.54	1035.61	-17.27	137.39	85.39
1.75500	1106.81	-256.71	984.72	1039.29	-254.62	992.07	1010.05	-243.18	995.43	743.44	-266.68	943.25	726.78	-268.71	941.95	456.08	-278.78	1108.11	433.52	-262.57	1128.21	386.66	-282.27	1035.43	-17.28	137.39	85.26
1.76000	1105.93	-256.98	982.44	1038.64	-254.72	989.95	1009.19	-243.31	993.59	742.56	-266.74	942.14	725.84	-269.38	940.88	455.70	-278.62	1107.79	433.16	-262.37	1127.98	386.13	-282.05	1035.29	-17.29	137.37	85.20
1.76500	1105.23	-257.17	980.07	1038.07	-254.79	987.84	1008.59	-243.25	991.61	741.73	-266.74	941.04	724.99	-270.10	939.83	455.31	-278.48	1107.53	432.87	-262.25	1127.76	385.59	-281.85	1035.15	-17.33	137.39	85.17
1.77000	1104.58	-257.47	977.69	1037.39	-254.91	985.78	1007.73	-243.30	989.83	740.97	-267.41	939.95	724.17	-270.86	938.82	454.95	-277.87	1107.23	432.59	-262.08	1127.52	385.08	-281.67	1035.05	-17.45	137.38	85.17
1.77500	1103.89	-257.74	975.25	1036.74	-254.99	983.71	1007.17	-243.36	987.81	740.28	-268.09	938.87	723.42	-271.61	937.80	454.63	-277.64	1107.02	432.28	-261.96	1127.32	384.60	-281.46	1034.93	-17.57	137.42	85.11
1.78000	1103.24	-258.04	972.78	1036.07	-255.09	981.63	1006.45	-243.48	985.85	739.46	-268.80	937.86	721.63	-272.34	936.71	454.34	-277.47	1106.75	431.94	-261.82	1127.10	384.17	-281.30	1034.82	-17.70	137.35	84.91
1.78500	1102.45	-258.21	970.35	1035.42	-255.16	979.57	1005.94	-243.55	983.77	738.68	-269.46	936.89	719.75	-273.02	935.55	453.96	-277.37	1106.50	431.63	-261.65	1126.95	383.72	-281.07	1034.67	-17.77	137.30	84.69
1.79000	1101.77	-258.48	968.02	1034.79	-255.27	977.56	1005.39	-243.75	981.81	736.93	-270.17	935.84	717.87	-273.76	934.46	453.58	-277.22	1106.24	431.33	-261.48	1126.75	383.29	-280.85	1034.52	-17.82	137.26	84.49
1.79500	1100.99	-258.60	965.75	1034.14	-255.35	975.54	1004.88	-243.76	979.97	735.14	-270.84	934.78	717.03	-274.47	933.47	453.27	-277.08	1106.04	431.04	-261.37	1126.59	382.86	-280.66	1034.35	-17.84	137.29	84.38
1.80000	1100.38	-258.82	963.49	1033.51	-255.52	973.55	1004.37	-243.88	978.19	733.32	-271.54	933.69	716.31	-275.21	932.54	452.98	-276.93	1105.83	430.76	-261.21	1126.42	382.39	-280.47	1034.23	-17.87	137.33	84.34
1.80500	1099.75	-259.02	961.19	1032.90	-255.63	971.54	1003.83	-243.77	976.34	732.53	-271.65	932.71	715.65	-275.28	931.58	452.72	-276.80	1105.61	430.51	-261.02	1126.28	381.96	-280.28	1034.10	-17.94	137.36	84.27
1.81000	1099.14	-259.24	958.97	1032.31	-255.76	969.60	1003.23	-243.86	974.53	731.81	-272.25	931.75	714.96	-275.27	930.69	452.39	-276.63	1105.38	430.25	-260.88	1126.13	381.53	-280.09	1033.98	-17.99	137.40	84.23
1.81500	1098.53	-259.48	956.76	1031.85	-255.87	967.61	1002.61	-243.91	972.63	731.17	-272.31	930.78	714.25	-274.60	929.82	452.03	-276.51	1105.18	429.99	-260.75	1125.97	381.14	-279.90	1033.87	-18.01	137.46	84.17
1.82000	1097.89	-259.70	954.61	1031.26	-255.99	965.72	1002.08	-244.09	970.78	730.42	-272.89	929.87	713.52	-273.89	928.97	451.67	-276.38	1104.97	429.73	-260.56	1125.81	380.75	-279.66	1033.78	-18.03	137.53	84.11
1.82500	1097.25	-259.89	952.42	1030.72	-256.09	963.83	1001.73	-244.12	968.78	730.69	-272.31	929.06	713.86	-273.78	928.24	451.34	-276.22	1104.76	429.50	-260.43	1125.65	380.37	-279.46	1033.72	-18.07	137.75	84.21
1.83000	1096.57	-260.12	950.30	1030.06	-256.25	961.98	1001.35	-244.31	967.04	730.08	-271.64	928.20	714.34	-273.14	927.54	451.15	-276.04	1104.59	429.26	-260.25	1125.50	379.98	-279.29	1033.64	-18.11	137.92	84.28
1.83500	1095.96	-260.35	948.16	1029.56	-256.33	960.05	1000.92	-244.19	965.23	730.35	-271.50	927.40	714.88	-272.42	926.85	450.92	-275.86	1104.40	429.04	-260.09	1125.39	379.60	-279.11	1033.55	-18.11	138.11	84.37
1.84000	1095.37	-260.63	946.05	1028.97	-256.47	958.18	1000.23	-244.31	963.61	728.85	-271.54	926.46	714.35	-271.76	926.05	450.65	-275.69	1104.23	428.82	-259.95	1125.28	379.26	-278.92	1033.47	-18.15	138.16	84.31
1.84500	1094.81	-260.80	943.91	1028.48	-256.57	956.29	999.77	-244.22	961.79	729.05	-270.89	925.69	712.70	-271.00	925.11	450.33	-275.55	1104.04	428.61	-259.81	1125.18	378.89	-278.78	1033.43	-18.17	138.11	84.16
1.85000	1094.14	-261.15	941.78	1027.87	-256.77	954.45	999.03	-244.35	960.18	728.49	-270.25	924.88	711.88	-270.83	924.30	450.09	-275.42	1103.87	428.42	-259.64	1125.04	378.55	-278.60	1033.40	-18.26	138.12	84.10
1.85500	1093.54	-261.44	939.62	1027.40	-256.84	952.60	998.75	-244.37	958.33	727.86	-269.55	924.05	711.31	-270.72	923.51	449.86	-275.31	1103.72	428.20	-259.53	1124.94	378.20	-278.40	1033.36	-18.32	138.21	84.06
1.86000	1092.90	-261.72	937.51	1026.83	-256.95	950.84	998.08	-244.46	956.69	726.25	-269.99	923.20	711.70	-270.67	922.90	449.63	-275.13	1103.56	427.99	-259.42	1124.83	377.92	-278.24	1033.28	-18.43	138.40	84.09
1.86500	1092.41	-261.94	935.36	1026.36	-257.03	949.05	997.95	-244.59	954.94	725.55	-269.97	922.43	711.25	-270.61	922.19	449.38	-274.95	1103.43	427.76	-259.27	1124.73	377.61	-278.04	1033.22	-18.52	138.51	84.04
1.87000	1091.75	-262.20	933.30	1025.80	-257.19	947.31	997.19	-244.51	953.49	725.91	-269.95	921.84	709.62	-271.15	921.34	449.25	-274.83	1103.32	427.54	-259.10	1124.65	377.29	-277.77	1033.18	-18.65	138.39	83.84
1.87500	1091.08	-262.40	931.28	1025.38	-257.25	945.56	996.91	-244.36	951.88	726.41	-269.85	921.24	707.91	-271.75	920.49	449.02	-274.70	1103.22	427.33	-258.98	1124.58	376.97	-277.66	1033.13	-18.72	138.32	83.62
1.88000	1090.44	-262.65	929.34	1024.83	-257.43	943.94	996.44	-244.33	950.32	725.02	-270.39	920.48	707.18	-271.16	919.86	448.81	-274.56	1103.09	427.12	-258.83	1124.50	376.65	-277.54	1033.10	-18.82	138.38	83.56
1.88500	1089.89	-262.82	927.41	1024.39	-257.47	942.29	996.13	-244.08	948.89	723.47	-270.92	919.71	707.65	-271.56	919.43	448.53	-274.41	1102.98	426.91	-258.67	1124.42	376.39	-277.37	1033.02	-18.90	138.58	83.62
1.89000	1089.41	-263.03	925.52	1023.84	-257.56	940.74	995.79	-244.17	947.37	722.86	-270.95	919.12	707.33	-272.20	918.93	448.30	-274.29	1102.87	426.69	-258.54	1124.35	376.10	-277.20	1032.93	-18.98	138.71	83.58
1.89500	1088.86	-263.30	923.74	1023.42	-257.56	939.23	995.41	-244.01	945.99	722.42	-270.79	918.56	705.88	-272.81	918.25	448.06	-274.17	1102.78	426.48	-258.40	1124.31	375.82	-277.12	1032.87	-19.05	138.67	83.39
1.90000	1088.31	-263.54	922.06	1022.85	-257.66	937.87	995.19	-244.13	944.45	721.92	-271.31	918.05	705.24	-273.44	917.73	447.83	-274.03	1102.70	426.27	-258.25	1124.25	375.49	-276.94	1032.89	-19.10	138.78	83.37
1.90500	1087.80	-263.73	920.44	1022.41	-257.70	936.49	994.81	-243.90	943.19	720.50	-271.88	917.42	704.73	-273.48	917.25	447.63	-273.89	1102.61	426.08	-258.11	1124.20	375.18	-276.80	1032.94	-19.16	138.84	83.36
1.91000	1087.34	-263.90	918.86	1021.92	-257.86	935.18	994.34	-243.97	941.91	719.87	-272.48	916.94	704.23	-273.44	916.83	447.41	-273.70	1102.56	425.88	-257.97	1124.14	374.88	-276.72	1032.97	-19.21	138.93	83.34
1.91500	1086.79	-264.10	917.44	1021.60	-257.94	933.85	994.06	-243.96	940.75	719.43	-272.50	916.45	702.79	-273.96	916.26	447.16	-273.57	1102.49	425.68	-257.85	1124.10	374.64	-276.52	1032.97	-19.19	138.87	83.18
1.92000	1086.27	-264.36	916.04	1021.19	-258.05	932.66	993.48	-243.88	939.80	718.96	-272.46	916.01	702.22	-274.57	915.81	446.95	-273.46	1102.42	425.46	-257.74	1124.09	374.39	-276.37	1032.96	-19.27	138.88	83.10
1.92500	1085.70	-264.59	914.82	1020.83	-258.10	931.52	993.25	-244.01	938.70	718.53	-272.94	915.60	701.84	-274.02	915.40	446.73	-273.33	1102.39	425.26	-257.64	1124.11	374.15	-276.30	1032.95	-19.24	138.95	83.04
1.93000	1085.27	-264.82	913.55	1020.31	-258.14	930.55	992.68	-244.15	937.76	718.03	-272.93	915.20	701.42	-273.84	915.00	446.53	-273.18	1102.36	425.07	-257.51	1124.12	373.91	-276.15	1032.95	-19.36	138.99	82.98
1.93500	1084.78	-265.00	912.44	1019.92	-258.15	929.54	992.42	-244.37	936.64	717.59	-272.84	914.82	700.96	-274.29	914.62	446.39	-273.09	1102.35	424.90	-257.41	1124.12	373.70	-275.97	1032.94	-19.31	139.06	82.91
1.94000	1084.27	-265.27	911.31	1019.50	-258.21	928.59	991.79	-244.63	935.84	717.18	-272.26	914.40	700.52	-273.73	914.25	446.21	-273.01	1102.33	424.73	-257.31	1124.10	373.54	-275.78	1032.94	-19.40	139.05	82.83
1.94500	1083.78	-265.50	910.31	1019.22	-258.30	927.64	991.44	-244.71	934.98	716.78	-272.07	914.03	701.15	-273.47	914.03	446.11	-272.91	1102.34	424.56	-257.19	1124.11	373.32	-275.65	1032.95	-19.38	139.20	82.90
1.95000	1083.28	-265.64	909.29	1018.88	-258.40	926.77	991.04	-244.79	934.19	716.39	-272.06	913.62	700.95	-273.35	913.70	445.90	-272.81	1102.33	424.35	-257.06	1124.12	373.08	-275.45	1033.01	-19.47	139.23	82.88
1.95500	1082.91	-265.81	908.35	1018.54	-258.47	925.97	990.74	-244.72	933.52	716.01	-271.93	913.26	700.59	-272.67	913.33	445.75	-272.70	1102.35	424.17	-256.96	1124.12	372.83	-275.27	1033.05	-19.53	139.22	82.84
1.96000	1082.46	-265.97	907.46	1018.17	-258.50	925.18	990.23	-244.84	932.95	716.62	-271.82	913.02	700.24	-271.90	913.01	445.58	-272.56	1102.36	423.98	-256.85	1124.10	372.66	-275.13	1033.04	-19.58	139.20	82.77
1.96500	1082.06	-266.11	906.64	1017.74	-258.43	924.50	990.03	-244.66	932.27	716.36	-271.71	912.71	699.93	-271.70	912.67	445.45	-272.49	1102.37	423.81	-256.73	1124.13	372.50	-274.94	1033.08	-19.61	139.21	82.70
1.97000	1081.59	-266.27	905.88	1017.36	-258.47	923.84	989.89	-244.77	931.55	715.95	-271.54	912.45	699.56	-271.56	912.41	445.31	-272.38	1102.37	423.63	-256.55	1124.14	372.34	-274.85	1033.12	-19.61	139.25	82.63
1.97500	1081.23	-266.34	905.11	1017.01	-258.45	923.22	989.82	-244.77	930.88	714.65	-271.45	912.08	699.24	-271.41	912.16	445.09	-272.27	1102.35	423.44	-256.41	1124.19	372.14	-274.73	1033.12	-19.66	139.28	82.58
1.98000	1080.81	-266.41	904.43	1016.71	-258.47	922.64	989.38	-244.97	930.46	714.18	-271.38	911.88	699.92	-271.84	912.11	444.84	-272.16	1102.36	423.26	-256.31	1124.19	371.91	-274.61	1033.16	-19.72	139.42	82.71
1.98500	1080.43	-266.47	903.79	1016.44	-258.46	922.10	989.15	-244.85	929.95	713.90	-271.32	911.66	699.78	-271.87	911.96	444.61	-272.15	1102.35	423.04	-256.24	1124.21	371.67	-274.48	1033.16	-19.77	139.47	82.71
1.99000	1080.01	-266.53	903.22	1016.09	-258.49	921.65	988.64	-244.75	929.56	713.64	-271.28	911.49	698.43	-271.84	911.65	444.36	-272.04	1102.36	422.85	-256.10	1124.19	371.42	-274.36	1033.22	-19.84	139.35	82.59
1.99500	1079.73	-266.47	902.71	1015.83	-258.52	921.27	988.40	-244.60	929.16	713.40	-271.75	911.34	697.00	-272.29	911.33	444.19	-271.95	1102.38	422.65	-256.00	1124.20	371.20	-274.34	1033.23	-19.90	139.22	82.41
2.00000	1079.45	-266.48	902.24	1015.46	-258.46	920.96	987.70	-244.73	929.11	713.12	-271.80	911.27	696.61	-272.39	911.16	443.91	-271.88	1102.39	422.46	-255.89	1124.23	370.99	-274.23	1033.26	-20.02	139.17	82.39
2.00500	1079.18	-266.48	901.89	1015.30	-258.46	920.65	987.67	-244.62	928.76	712.85	-271.73	911.22	696.38	-272.31	911.11	443.72	-271.81	1102.41	422.24	-255.81	1124.30	370.81	-274.12	1033.25	-20.02	139.21	82.33
2.01000	1078.88	-266.47	901.60	1014.98	-258.42	920.42	987.38	-244.67	928.56	712.58	-271.79	911.17	696.06	-272.87	911.09	443.42	-271.73	1102.42	422.02	-255.69	1124.31	370.60	-274.09	1033.26	-20.03	139.24	82.32
2.01500	1078.69	-266.41	901.39	1014.76	-258.37	920.30	987.34	-244.69	928.27	712.37	-271.70	911.13	695.82	-273.53	911.08	443.20	-271.65	1102.45	421.80	-255.63	1124.33	370.39	-273.98	1033.30	-20.04	139.29	82.31
2.02000	1078.49	-266.35	901.20	1014.49	-258.36	920.21	986.84	-244.69	928.36	712.11	-271.64	911.13	695.60	-273.53	911.06	443.01	-271.55	1102.48	421.60	-255.55	1124.32	370.17	-273.87	1033.36	-20.13	139.25	82.33
2.02500	1078.25	-266.24	901.14	1014.26	-258.26	920.19	986.74	-244.52	928.30	711.93	-271.65	911.13	695.45	-273.50	911.08	442.90	-271.53	1102.51	421.37	-255.52	1124.38	369.95	-273.86	1033.35	-20.16	139.26	82.30
2.03000	1077.97	-266.23	901.10	1014.08	-258.26	920.14	986.47	-244.44	928.32	711.64	-271.61	911.17	695.20	-273.51	911.13	442.72	-271.46	1102.53	421.17	-255.48	1124.41	369.73	-273.79	1033.34	-20.16	139.26	82.30
2.03500	1077.79	-266.16	901.16	1013.92	-258.19	920.19	986.48	-244.10	928.34	711.46	-271.53	911.14	694.96	-273.55	911.16	442.53	-271.42	1102.55	420.96	-255.38	1124.46	369.56	-273.69	1033.37	-20.17	139.25	82.26
2.04000	1077.66	-266.14	901.25	1013.80	-258.22	920.25	986.14	-244.09	928.41	711.25	-271.55	911.13	694.78	-273.53	911.15	442.30	-271.29	1102.55	420.76	-255.30	1124.50	369.41	-273.58	1033.43	-20.17	139.24	82.25
2.04500	1077.54	-266.09	901.40	1013.69	-258.13	920.36	986.10	-244.03	928.45	711.14	-271.50	911.12	694.62	-273.47	911.17	442.11	-271.20	1102.61	420.54	-255.25	1124.55	369.25	-273.51	1033.49	-20.15	139.22	82.23
2.05000	1077.34	-266.13	901.61	1013.45	-257.99	920.53	985.94	-244.08	928.49	710.98	-271.50	911.16	694.47	-272.97	911.19	441.91	-271.05	1102.65	420.35	-255.15	1124.58	369.04	-273.34	1033.55	-20.11	139.23	82.25
2.05500	1077.20	-266.11	901.80	1013.31	-257.91	920.72	986.00	-243.95	928.65	710.85	-270.91	911.20	694.26	-272.28	911.24	441.68	-270.98	1102.73	420.18	-255.09	1124.61	368.83	-273.24	1033.62	-20.13	139.20	82.27
2.06000	1077.04	-266.12	902.11	1013.08	-257.86	921.00	985.87	-244.04	928.81	710.68	-270.81	911.27	694.09	-271.65	911.30	441.49	-270.87	1102.77	420.01	-254.99	1124.67	368.64	-273.26	1033.60	-20.10	139.19	82.27
2.06500	1076.94	-266.07	902.40	1012.95	-257.79	921.25	985.74	-243.91	929.11	710.54	-270.71	911.35	693.96	-270.93	911.36	441.29	-270.84	1102.83	419.84	-254.95	1124.73	368.47	-273.21	1033.61	-20.11	139.15	82.26
2.07000	1076.76	-266.11	902.76	1012.83	-257.72	921.51	985.34	-243.84	929.55	710.30	-270.71	911.47	694.81	-270.79	911.62	441.11	-270.73	1102.80	419.66	-254.81	1124.76	368.32	-273.15	1033.59	-20.10	139.24	82.38
2.07500	1076.63	-266.05	903.12	1012.78	-257.66	921.79	985.11	-243.81	930.00	711.17	-270.64	911.68	695.88	-270.83	911.88	441.04	-270.73	1102.86	419.46	-254.71	1124.80	368.17	-273.14	1033.62	-20.12	139.33	82.51
2.08000	1076.39	-266.02	903.54	1012.59	-257.63	922.17	984.89	-243.75	930.32	711.16	-270.14	911.81	696.92	-270.28	912.16	440.86	-270.67	1102.90	419.27	-254.65	1124.84	368.06	-273.00	1033.68	-20.14	139.45	82.65
2.08500	1076.25	-265.93	903.99	1012.44	-257.58	922.56	984.82	-243.68	930.54	711.10	-270.06	911.90	696.99	-269.63	912.28	440.73	-270.68	1102.99	419.07	-254.57	1124.91	367.90	-272.92	1033.74	-20.12	139.45	82.65
2.09000	1076.06	-265.93	904.48	1012.31	-257.58	922.97	984.71	-243.65	930.88	710.03	-270.05	911.93	695.84	-269.49	912.25	440.46	-270.63	1103.01	418.91	-254.50	1124.94	367.78	-272.85	1033.82	-20.12	139.29	82.54
2.09500	1076.03	-265.83	904.97	1012.25	-257.48	923.38	984.75	-243.62	931.26	709.86	-269.97	912.07	694.58	-269.45	912.23	440.27	-270.59	1103.05	418.71	-254.42	1124.99	367.65	-272.85	1033.84	-20.10	139.12	82.37
2.10000	1075.96	-265.76	905.45	1012.09	-257.44	923.90	984.73	-243.56	931.80	710.74	-269.97	912.43	694.34	-269.46	912.40	440.03	-270.58	1103.14	418.54	-254.38	1125.05	367.51	-272.79	1033.86	-20.15	139.09	82.36
2.10500	1075.96	-265.63	905.98	1011.87	-257.42	924.45	984.64	-243.31	932.29	710.78	-270.01	912.63	695.27	-269.43	912.74	439.88	-270.65	1103.26	418.35	-254.35	1125.13	367.33	-272.78	1033.85	-20.18	139.17	82.48
2.11000	1075.82	-265.50	906.54	1011.72	-257.43	925.02	984.49	-243.20	932.75	710.68	-270.64	912.86	695.36	-269.98	912.92	439.79	-270.62	1103.37	418.19	-254.27	1125.19	367.17	-272.74	1033.86	-20.23	139.15	82.50
2.11500	1075.72	-265.34	907.17	1011.63	-257.31	925.52	984.29	-243.08	933.16	709.69	-270.73	912.91	694.33	-270.60	912.96	439.71	-270.62	1103.45	418.01	-254.24	1125.24	367.03	-272.60	1033.91	-20.19	138.98	82.37
